iter	Ke_x(1)	Emax_lxr_x(1)	EC50_lxr_x(1)	Ka_fas(1)	Ka_fas_lxr(1)	Ki_fas(1)	Ka_cd36(1)	Ka_cd36_lxr(1)	Ki_cd36(1)	Kf_tga(1)	Ka_tga_fas(1)	Ka_tga_cd36(1)	Ke_tga(1)	LnPrior	LnData	LnPosterior
22950	3.02311	1.034	0.0109456	0.996604	2.12835	1.08022	0.555405	0.184045	0.990066	0.526597	1.71882	1.64767	1.531	-1.598744e+01	9.073168e+01	7.474424e+01
23040	3.03533	1.11457	0.013332	1.03439	1.93987	1.03316	0.433557	0.0151039	0.680779	0.561347	1.08472	1.85149	1.10357	-1.598744e+01	8.637309e+01	7.038565e+01
23130	2.97229	1.00635	0.0109904	0.932005	1.62774	0.849284	0.357549	0.183977	0.743232	0.456133	0.958028	2.83452	1.09858	-1.598744e+01	9.052930e+01	7.454186e+01
23220	2.99237	1.04326	0.0105972	0.645809	1.9688	0.835562	0.428495	0.097878	0.808848	0.725168	2.13961	0.641743	1.61583	-1.598744e+01	8.984891e+01	7.386147e+01
23310	3.02804	0.99602	0.00996538	0.787656	2.38546	0.993577	0.596806	0.0472312	0.983791	0.651646	1.56712	2.63106	1.78082	-1.598744e+01	9.116525e+01	7.517781e+01
23400	2.94504	0.943657	0.0108649	0.718829	2.65453	1.01348	0.562841	0.158596	0.984684	0.768144	2.73483	0.345224	2.0394	-1.598744e+01	8.941324e+01	7.342580e+01
23490	2.86676	1.00007	0.012192	0.633539	2.7234	0.975152	0.424386	0.0894733	0.798199	0.805322	2.54798	1.90409	2.51772	-1.598744e+01	8.682485e+01	7.083741e+01
23580	2.90416	1.02299	0.0127236	0.769331	2.25882	0.944599	0.473901	0.140907	0.864084	0.652089	2.35474	0.938932	1.94739	-1.598744e+01	9.266085e+01	7.667341e+01
23670	2.9623	0.973592	0.0107883	0.662469	2.25891	0.858589	0.572768	0.0246815	0.890099	0.597758	2.38781	0.817878	1.95534	-1.598744e+01	8.979025e+01	7.380281e+01
23760	3.02289	0.95279	0.00810065	0.643278	2.82953	1.02975	0.437423	0.123899	0.836014	0.763628	2.48129	2.36256	2.39846	-1.598744e+01	8.797299e+01	7.198555e+01
23850	2.94835	1.06683	0.0131829	0.654351	2.39716	0.890206	0.377211	0.363571	0.920299	0.685499	1.95651	4.41713	2.40966	-1.598744e+01	8.847248e+01	7.248504e+01
23940	2.96745	0.986451	0.0106358	0.55547	2.33823	0.784958	0.504772	0.195953	0.91834	0.172834	2.26122	4.21101	2.61074	-1.598744e+01	8.788934e+01	7.190190e+01
24030	2.82194	1.06015	0.0142673	0.591535	2.14228	0.745972	0.539	0.164591	0.970854	0.74351	3.4282	0.178613	2.76787	-1.598744e+01	8.845028e+01	7.246284e+01
24120	3.03491	1.06922	0.011417	0.501089	1.86448	0.701968	0.481684	0.130968	0.844627	0.473428	4.30891	2.67838	3.59249	-1.598744e+01	8.505208e+01	6.906464e+01
24210	2.79925	1.16512	0.0172867	0.654473	2.12032	0.868463	0.533144	0.0953034	0.92861	0.644831	3.57003	1.40992	3.04842	-1.598744e+01	8.633263e+01	7.034519e+01
24300	2.95249	0.977803	0.0103431	0.692855	2.71245	0.9754	0.490305	0.195985	0.966008	0.0518022	4.28296	2.15298	3.70154	-1.598744e+01	8.715921e+01	7.117177e+01
24390	2.95948	0.994554	0.0111725	0.429076	2.69704	0.864232	0.412059	0.0975767	0.713752	0.465065	3.58937	2.98825	3.29812	-1.598744e+01	8.806740e+01	7.207996e+01
24480	2.98917	1.12013	0.0132606	0.460043	2.77311	0.97354	0.415832	0.262969	0.909664	0.75245	2.55382	0.339301	1.96686	-1.598744e+01	8.304126e+01	6.705382e+01
24570	2.94851	1.10512	0.0126162	0.709416	2.49036	1.02324	0.532782	0.114944	0.982808	0.5857	2.63739	1.9957	2.40876	-1.598744e+01	8.958266e+01	7.359522e+01
24660	2.84973	1.08351	0.0138827	0.726467	2.96118	1.11318	0.417612	0.309683	0.837086	0.69997	2.00816	1.71201	1.96456	-1.598744e+01	8.518044e+01	6.919299e+01
24750	2.88937	1.03174	0.0129502	0.865339	2.35033	1.08142	0.407208	0.210777	0.79246	0.714415	1.38113	3.78056	1.84475	-1.598744e+01	8.925397e+01	7.326653e+01
24840	2.93931	1.02022	0.0109695	0.93523	2.22554	1.01407	0.456114	0.324724	0.999846	0.609835	1.79452	3.9233	2.28667	-1.598744e+01	8.916561e+01	7.317817e+01
24930	2.99585	0.972726	0.0109954	0.675236	2.48025	0.928501	0.470811	0.1978	0.910874	0.534888	2.39415	3.73283	2.51902	-1.598744e+01	8.854580e+01	7.255836e+01
25020	2.97853	0.982489	0.0106233	0.439901	2.87497	0.927339	0.437434	0.281144	0.929979	0.866725	1.79138	3.16099	2.08459	-1.598744e+01	9.021857e+01	7.423113e+01
25110	2.95096	1.08669	0.0134222	0.562129	2.7094	0.999081	0.466117	0.0984571	0.863068	0.658162	1.75263	1.50449	1.5496	-1.598744e+01	9.002174e+01	7.403430e+01
25200	2.88475	0.996085	0.0130101	0.778633	2.69444	1.00885	0.509651	0.165202	0.980842	0.762553	1.96452	1.63572	1.94622	-1.598744e+01	8.952022e+01	7.353278e+01
25290	2.91355	1.0027	0.0111035	0.595855	2.94005	1.00098	0.539342	0.157151	0.998781	0.774868	2.39464	0.522392	1.99191	-1.598744e+01	9.027514e+01	7.428770e+01
25380	2.93631	1.08126	0.0131995	0.673258	1.99648	0.855623	0.615676	0.0316391	0.996513	0.264028	2.21619	3.78463	2.28259	-1.598744e+01	8.964526e+01	7.365782e+01
25470	2.9311	1.03629	0.0121132	0.373706	2.57997	0.780726	0.529053	0.128402	0.920579	0.738208	1.61207	2.95312	1.82915	-1.598744e+01	8.881532e+01	7.282788e+01
25560	2.99475	0.989248	0.00959343	0.577637	2.74969	1.00714	0.493347	0.130107	0.893655	0.839782	2.30787	2.13051	2.19913	-1.598744e+01	9.167901e+01	7.569157e+01
25650	2.80807	1.21217	0.0204444	0.833357	2.92696	1.30901	0.509174	0.0956098	0.917602	0.912099	1.97199	0.865414	1.64784	-1.598744e+01	8.247368e+01	6.648624e+01
25740	3.01261	1.02364	0.00984024	0.72508	3.31166	1.32214	0.489016	0.111323	0.895576	0.886918	2.15974	0.914509	1.85719	-1.598744e+01	9.057467e+01	7.458723e+01
25830	2.94292	1.03365	0.0111961	0.600438	3.67601	1.26881	0.297921	0.252511	0.645464	0.815777	2.36006	1.14326	2.11922	-1.598744e+01	8.679352e+01	7.080608e+01
25920	3.03767	1.02249	0.0107892	0.757406	1.95378	0.849257	0.497145	0.133115	0.884619	0.567428	2.37267	0.496513	1.75427	-1.598744e+01	9.117435e+01	7.518691e+01
26010	2.94081	1.05194	0.0112448	0.835842	2.81769	1.23502	0.632411	0.0406248	0.98841	0.747211	2.61227	0.952539	2.24327	-1.598744e+01	8.859875e+01	7.261131e+01
26100	3.0152	1.04126	0.0119383	0.612265	3.04753	1.10293	0.465438	0.208159	0.862815	0.999036	2.29139	1.07825	2.17385	-1.598744e+01	8.837498e+01	7.238754e+01
26190	2.87357	1.01352	0.0116204	0.613768	3.00947	1.09719	0.477695	0.34331	0.974987	0.626693	2.0877	1.38329	1.86513	-1.598744e+01	8.629836e+01	7.031092e+01
26280	2.79994	1.04081	0.013812	0.965009	2.87827	1.26935	0.509732	0.0998652	0.896554	0.671329	1.99276	1.28767	1.68892	-1.598744e+01	8.968396e+01	7.369652e+01
26370	2.98299	1.00758	0.0108741	0.766583	2.13778	0.895507	0.326539	0.330056	0.735907	0.629186	2.02277	1.88764	1.89693	-1.598744e+01	9.014756e+01	7.416012e+01
26460	3.01536	0.988331	0.00968609	0.723389	2.97429	1.11042	0.403925	0.264793	0.931234	0.588652	1.15766	4.81645	1.79411	-1.598744e+01	8.927521e+01	7.328777e+01
26550	2.88167	1.07659	0.0145605	0.649624	2.82547	0.996092	0.476531	0.0834093	0.870393	0.703659	1.4266	2.17651	1.47638	-1.598744e+01	8.908280e+01	7.309536e+01
26640	2.9204	1.02785	0.0118439	0.779721	2.529	1.07742	0.524167	0.124189	0.946687	0.865621	1.56559	0.998183	1.3249	-1.598744e+01	9.206876e+01	7.608132e+01
26730	2.89516	1.0429	0.0127438	0.846328	2.07994	0.97815	0.476767	0.104881	0.84969	0.64821	1.44513	2.33651	1.50537	-1.598744e+01	9.253508e+01	7.654764e+01
26820	2.91469	1.05049	0.012343	0.60982	2.29696	0.946165	0.440048	0.19479	0.864486	0.875471	1.97274	0.991037	1.66989	-1.598744e+01	9.074744e+01	7.476000e+01
26910	2.89828	1.0077	0.0115179	0.814151	 2.06	0.991407	0.362222	0.232711	0.760606	0.767963	1.47692	2.91451	1.73155	-1.598744e+01	8.771858e+01	7.173114e+01
27000	2.99153	1.07704	0.011256	0.712555	1.95729	0.913237	0.446886	0.14038	0.864251	0.62137	1.88567	1.79048	1.62011	-1.598744e+01	8.936774e+01	7.338030e+01
27090	2.9768	1.0506	0.0124109	0.601651	2.16637	0.8465	0.484687	0.0938629	0.852411	0.754761	1.90034	1.00667	1.49916	-1.598744e+01	9.106342e+01	7.507598e+01
27180	2.89969	1.04193	0.0125046	0.778202	2.1165	0.911042	0.456047	0.238807	0.9264	0.69336	1.94756	1.50597	1.74442	-1.598744e+01	9.342825e+01	7.744080e+01
27270	2.97542	0.993899	0.0108484	0.971499	2.30412	1.03294	0.391306	0.157686	0.665161	0.427265	1.43286	3.51846	1.80872	-1.598744e+01	8.720821e+01	7.122077e+01
27360	2.96876	1.07889	0.0118302	0.835134	2.68279	1.20299	0.312469	0.132907	0.597832	0.623168	1.25954	3.44501	1.67594	-1.598744e+01	9.018968e+01	7.420224e+01
27450	2.9052	1.03392	0.0130703	0.762419	3.21485	1.26559	0.279498	0.119865	0.565236	0.786071	1.6416	2.40336	1.74487	-1.598744e+01	8.910254e+01	7.311510e+01
27540	3.01055	1.05881	0.0118825	0.922558	2.55557	1.13792	0.380008	0.0491172	0.627123	0.465602	1.36738	2.1054	1.42918	-1.598744e+01	9.033742e+01	7.434998e+01
27630	2.93231	1.08184	0.0136653	0.702444	2.53487	1.00195	0.325774	0.079112	0.536238	0.695094	1.48549	2.12789	1.60925	-1.598744e+01	9.117285e+01	7.518541e+01
27720	2.88252	1.08725	0.0145284	0.784198	2.18518	0.934406	0.324641	0.0577664	0.526589	0.631528	1.37369	1.09783	1.18412	-1.598744e+01	9.146226e+01	7.547482e+01
27810	2.99421	0.976362	0.00981663	0.807744	2.4428	0.97582	0.288803	0.0283395	0.479263	0.596645	1.4363	1.07815	1.22974	-1.598744e+01	9.210226e+01	7.611482e+01
27900	2.98245	1.02165	0.0107561	0.874565	1.96432	0.895731	0.301387	0.121654	0.572152	0.442429	1.4325	1.79322	1.31761	-1.598744e+01	9.143320e+01	7.544576e+01
27990	2.97614	0.967876	0.00995822	0.867253	2.04678	0.89882	0.385289	0.0974664	0.703837	0.826002	1.93768	0.957537	1.63588	-1.598744e+01	9.070129e+01	7.471384e+01
28080	2.97542	1.00752	0.0108037	0.762822	2.85324	1.09061	0.317102	0.0930841	0.599387	0.851876	2.32044	0.165278	1.90796	-1.598744e+01	9.087605e+01	7.488861e+01
28170	2.90303	1.01046	0.0123193	0.745106	3.16798	1.27594	0.3835	0.371608	0.852051	0.87091	1.67139	2.51956	1.7721	-1.598744e+01	8.679350e+01	7.080606e+01
28260	2.90579	1.04673	0.0114222	0.549503	3.41474	1.23163	0.341887	0.0785587	0.606675	0.793252	1.77956	1.70757	1.61393	-1.598744e+01	8.898352e+01	7.299608e+01
28350	2.85315	1.01323	0.0128267	0.775784	2.75772	1.11884	0.342932	0.0590685	0.564005	0.593068	1.06927	2.71054	1.33101	-1.598744e+01	9.190871e+01	7.592127e+01
28440	2.97735	0.971484	0.010151	0.563747	2.32343	0.814367	0.332489	0.129802	0.608154	0.745197	1.11639	2.33323	1.34642	-1.598744e+01	9.097056e+01	7.498312e+01
28530	2.80681	1.05303	0.013937	0.556914	3.45837	1.17616	0.401803	0.308163	0.836512	0.633412	0.96851	4.14995	1.65824	-1.598744e+01	8.684930e+01	7.086186e+01
28620	2.8467	1.05143	0.0150773	0.46854	2.85289	0.869942	0.554089	0.0510252	0.8598	0.346466	1.61082	3.07882	1.71364	-1.598744e+01	8.296835e+01	6.698090e+01
28710	2.89178	1.02349	0.0113788	0.757078	1.70361	0.76259	0.448753	0.112311	0.810801	0.519423	2.05561	2.12848	2.0393	-1.598744e+01	8.872489e+01	7.273745e+01
28800	3.00091	0.9956	0.0110249	0.706203	2.43701	0.93209	0.362302	0.169145	0.706175	0.608527	2.66439	0.263613	1.97764	-1.598744e+01	8.998806e+01	7.400062e+01
28890	3.00372	1.07394	0.0122815	0.799176	2.01663	0.994396	0.335395	0.292583	0.783222	0.617197	2.26077	2.11183	1.92443	-1.598744e+01	8.642072e+01	7.043328e+01
28980	2.94562	1.02793	0.0124391	0.542342	3.52237	1.17946	0.437061	0.240348	0.914954	0.890693	2.00496	0.862125	1.76958	-1.598744e+01	9.041905e+01	7.443161e+01
29070	3.01534	1.00249	0.0106264	0.67453	2.99893	1.12823	0.567318	0.114476	0.982939	0.914691	1.85903	2.60275	1.87638	-1.598744e+01	8.541759e+01	6.943015e+01
29160	3.04843	1.01546	0.0106773	0.664877	2.27986	0.896347	0.527935	0.0377722	0.857749	0.757096	1.90209	1.56514	1.78648	-1.598744e+01	9.102689e+01	7.503945e+01
29250	2.94222	0.969638	0.00862921	0.819685	2.23933	0.932355	0.59385	0.0879307	0.98768	0.820117	 2.08	0.438189	1.73817	-1.598744e+01	8.786812e+01	7.188067e+01
29340	2.89605	1.05663	0.0127676	0.629934	2.33974	0.86651	0.495435	0.044117	0.786176	0.617611	2.92183	0.742453	2.37935	-1.598744e+01	9.043972e+01	7.445228e+01
29430	2.94248	1.03243	0.0109674	0.755724	2.25595	0.99046	0.533948	0.154813	0.976295	0.972467	3.32464	0.500991	2.49874	-1.598744e+01	8.921657e+01	7.322913e+01
29520	2.92517	1.04523	0.0130994	0.571049	2.2978	0.842742	0.524161	0.0290115	0.89255	0.653194	3.87328	0.328355	2.93714	-1.598744e+01	8.934458e+01	7.335714e+01
29610	3.04059	1.1236	0.0133787	0.702727	1.56031	0.717623	0.394734	0.269227	0.861649	0.677378	2.87504	2.31142	2.71961	-1.598744e+01	8.246542e+01	6.647797e+01
29700	2.99958	0.988811	0.008776	0.681626	1.73443	0.742565	0.424899	0.106239	0.717096	0.607596	3.02654	0.172173	2.0946	-1.598744e+01	8.759275e+01	7.160531e+01
29790	2.96597	1.03005	0.01063	0.648719	2.02529	0.857441	0.467717	0.18089	0.932351	0.63796	2.8632	1.29219	2.3153	-1.598744e+01	9.041221e+01	7.442476e+01
29880	2.95372	0.99577	0.0106858	0.683135	2.53799	1.0028	0.420842	0.247482	0.860242	0.991869	2.74124	0.817329	2.31719	-1.598744e+01	9.212218e+01	7.613474e+01
29970	2.94551	1.01039	0.0108584	0.75723	2.0403	0.863193	0.354731	0.1877	0.706175	0.594824	3.16586	1.2847	2.55959	-1.598744e+01	9.122778e+01	7.524034e+01
30060	2.93791	0.999879	0.0106915	0.748839	2.29489	0.941689	0.525525	0.0723081	0.931215	0.859588	2.72632	0.790585	2.32284	-1.598744e+01	9.159230e+01	7.560486e+01
30150	2.86132	1.01064	0.0127269	0.63808	1.85738	0.722471	0.392735	0.202047	0.779062	0.57956	3.05797	0.843345	2.251	-1.598744e+01	8.915946e+01	7.317202e+01
30240	2.85644	1.11734	0.0152667	0.832334	1.895	0.854193	0.451064	0.305557	0.979243	0.635909	3.20307	0.14807	2.42484	-1.598744e+01	8.903705e+01	7.304961e+01
30330	3.00258	1.00048	0.00980558	0.670698	2.19205	0.877293	0.555436	0.0745178	0.93836	0.77345	4.03888	0.187941	3.27993	-1.598744e+01	8.838728e+01	7.239984e+01
30420	2.90993	1.00492	0.0120256	0.79403	1.93166	0.849779	0.433431	0.091715	0.7781	0.105758	3.5158	1.44934	2.72903	-1.598744e+01	8.990560e+01	7.391816e+01
30510	2.83538	1.03597	0.0139246	0.879637	1.34943	0.743801	0.362661	0.156146	0.707018	0.402154	2.6984	1.96295	2.33989	-1.598744e+01	8.549764e+01	6.951020e+01
30600	2.9818	1.00738	0.0108157	0.918268	2.30189	1.0929	0.3826	0.216188	0.782359	0.497889	3.02062	1.44452	2.23938	-1.598744e+01	8.697249e+01	7.098505e+01
30690	2.83427	1.04827	0.0146904	0.731353	2.95638	1.14248	0.36726	0.136129	0.653089	0.942072	3.30967	0.651647	2.74693	-1.598744e+01	8.798962e+01	7.200218e+01
30780	3.0357	0.999978	0.00936499	0.815867	2.63828	1.15415	0.438053	0.0957265	0.742351	0.429145	2.48159	1.73196	1.99252	-1.598744e+01	8.865047e+01	7.266303e+01
30870	2.93833	0.959035	0.0103577	0.653665	3.2428	1.17637	0.390365	0.0359876	0.681162	0.931971	2.19811	0.808465	1.90333	-1.598744e+01	9.039636e+01	7.440892e+01
30960	2.9244	1.06846	0.0127214	0.62067	2.51458	0.96354	0.412097	0.112719	0.731931	0.690606	1.74363	2.02346	1.60103	-1.598744e+01	9.117956e+01	7.519211e+01
31050	2.94269	1.09538	0.0129063	0.691766	2.93042	1.24279	0.387575	0.204668	0.814923	0.98776	1.96292	1.08927	1.76037	-1.598744e+01	8.899474e+01	7.300730e+01
31140	2.91662	1.04405	0.012273	0.764792	3.35169	1.32727	0.627635	0.0590872	0.991101	0.794026	1.46697	0.431679	1.19408	-1.598744e+01	9.131354e+01	7.532609e+01
31230	2.99437	0.966919	0.0088647	0.919119	3.38443	1.33506	0.474709	0.0907968	0.778865	0.59624	1.39622	1.64694	1.4488	-1.598744e+01	8.831753e+01	7.233008e+01
31320	2.98965	0.991453	0.00989481	0.900374	3.6405	1.47005	0.523408	0.131529	0.996026	0.781821	1.61194	1.87456	1.67564	-1.598744e+01	8.929297e+01	7.330553e+01
31410	2.97058	1.03239	0.010846	0.675245	3.27965	1.22492	0.537833	0.0785326	0.95671	0.648765	1.28541	1.94721	1.26638	-1.598744e+01	9.140965e+01	7.542221e+01
31500	2.87678	1.06338	0.0135229	0.760458	3.03789	1.17624	0.393475	0.378635	0.942329	0.699747	1.29229	2.35465	1.46719	-1.598744e+01	9.113570e+01	7.514826e+01
31590	2.95402	1.05034	0.0122622	0.700803	2.78938	1.05011	0.345996	0.257175	0.803985	0.849735	2.03196	1.55088	1.92048	-1.598744e+01	9.052227e+01	7.453483e+01
31680	2.93174	1.1386	0.0135014	0.683543	2.27307	0.991379	0.429951	0.268021	0.94527	0.904926	2.34736	1.37526	2.06707	-1.598744e+01	8.879390e+01	7.280646e+01
31770	2.9895	1.02142	0.0103705	0.880955	2.12214	1.00735	0.360992	0.414103	0.876778	0.673041	2.08636	0.696627	1.63541	-1.598744e+01	8.928073e+01	7.329329e+01
31860	2.94873	1.04015	0.0116949	1.11788	2.11567	1.05495	0.408456	0.133533	0.772782	0.250011	1.9362	2.2657	1.75729	-1.598744e+01	8.911397e+01	7.312653e+01
31950	2.9062	1.01771	0.011376	0.615885	2.52242	0.952764	0.51731	0.178588	0.953028	0.908622	2.03341	0.571781	1.62134	-1.598744e+01	9.252446e+01	7.653702e+01
32040	2.9876	1.0051	0.0103907	0.727581	2.97881	1.12138	0.474096	0.180958	0.813159	0.908017	1.77353	0.126695	1.44361	-1.598744e+01	8.900018e+01	7.301274e+01
32130	2.98218	1.03309	0.0127198	0.622483	2.02718	0.768901	0.403453	0.0309169	0.688345	0.721718	1.93112	0.251783	1.48097	-1.598744e+01	8.806315e+01	7.207571e+01
32220	2.91308	1.03838	0.0117817	0.550219	2.50205	0.95102	0.349926	0.107357	0.616569	0.499915	1.72538	2.20246	1.5947	-1.598744e+01	8.982142e+01	7.383398e+01
32310	2.96072	1.0128	0.0112575	0.508831	3.45189	1.17826	0.482487	0.11919	0.837091	0.701647	1.46858	1.8786	1.48404	-1.598744e+01	9.216881e+01	7.618137e+01
32400	2.91211	1.03941	0.0117318	0.378947	3.33911	1.06856	0.464045	0.143691	0.858463	0.799644	1.25206	2.42027	1.53758	-1.598744e+01	9.025553e+01	7.426809e+01
32490	2.89764	0.96698	0.0116251	0.759683	2.06716	0.853804	0.377695	0.29766	0.766252	0.733911	1.49337	1.01885	1.26477	-1.598744e+01	8.777430e+01	7.178685e+01
32580	2.89423	0.975051	0.011807	0.570887	2.00219	0.717787	0.435292	0.329574	0.935992	0.649185	0.88939	3.65701	1.36284	-1.598744e+01	8.888485e+01	7.289740e+01
32670	3.0564	1.01969	0.00997715	0.533424	2.19627	0.767875	0.449334	0.248067	0.903673	0.520533	1.51843	2.61737	1.57422	-1.598744e+01	8.862384e+01	7.263639e+01
32760	2.90588	1.06496	0.0130854	1.02187	2.37571	1.11991	0.299295	0.490465	0.908483	0.67457	1.74192	2.77996	1.88365	-1.598744e+01	8.786814e+01	7.188070e+01
32850	2.95235	0.984602	0.0113155	0.873228	2.31531	0.987525	0.347112	0.220998	0.716747	0.777864	1.84704	1.62063	1.71253	-1.598744e+01	9.128950e+01	7.530206e+01
32940	2.85139	0.987025	0.0131231	1.37547	2.92251	1.51665	0.562292	0.0502878	0.91742	0.737657	1.99523	0.90944	1.61843	-1.598744e+01	8.458442e+01	6.859698e+01
33030	3.0223	0.976823	0.00968322	1.30259	2.3991	1.32458	0.366656	0.0442465	0.640073	0.441466	1.70499	0.773159	1.21022	-1.598744e+01	8.833067e+01	7.234323e+01
33120	2.91077	1.05338	0.0135918	0.778502	1.85528	0.842634	0.36797	0.0228283	0.573256	0.6456	1.64328	0.981673	1.30384	-1.598744e+01	9.128505e+01	7.529761e+01
33210	3.06394	0.957826	0.00866483	0.741516	1.90322	0.827508	0.555191	0.0391963	0.927704	0.693168	1.81397	1.49077	1.56306	-1.598744e+01	8.990843e+01	7.392099e+01
33300	2.93339	0.962713	0.0101923	0.865216	2.91457	1.15439	0.551688	0.0631416	0.86656	0.3541	2.03595	1.82815	1.88161	-1.598744e+01	8.763244e+01	7.164499e+01
33390	2.95669	1.06941	0.01157	0.740259	3.05986	1.25991	0.34522	0.193955	0.691213	0.89928	2.03387	0.296753	1.75224	-1.598744e+01	8.758501e+01	7.159757e+01
33480	2.91122	1.01315	0.0120209	1.10517	2.9426	1.36605	0.310971	0.209984	0.650335	0.754555	2.14012	0.234121	1.62799	-1.598744e+01	9.062487e+01	7.463743e+01
33570	2.92839	1.00765	0.0116526	1.23319	2.49294	1.20019	0.320686	0.213657	0.719787	0.650302	1.89612	0.631977	1.56838	-1.598744e+01	8.746891e+01	7.148147e+01
33660	3.06229	0.984128	0.00900059	0.738469	1.96003	0.795432	0.367957	0.320058	0.861004	0.735298	2.3685	0.41029	1.83303	-1.598744e+01	8.909011e+01	7.310267e+01
33750	2.93672	0.980113	0.0102654	0.786411	2.16767	0.947529	0.456061	0.262453	0.927191	0.801794	2.16781	0.613718	1.79643	-1.598744e+01	9.110721e+01	7.511976e+01
33840	2.93555	1.02763	0.010154	1.0764	1.73929	0.909573	0.25589	0.0734689	0.474311	0.449418	1.96816	0.912058	1.58917	-1.598744e+01	8.561711e+01	6.962967e+01
33930	3.05073	0.877926	0.0068665	0.554728	2.13919	0.73377	0.241815	0.0872757	0.42042	0.115084	2.19217	3.34838	2.18985	-1.598744e+01	7.955579e+01	6.356835e+01
34020	2.99095	1.02985	0.011052	0.883144	2.46651	1.05403	0.265166	0.127862	0.531933	0.90989	2.13691	1.9153	2.21935	-1.598744e+01	8.800287e+01	7.201543e+01
34110	2.82239	1.11027	0.0155674	0.788065	2.31964	0.995412	0.221208	0.0271352	0.392002	0.67756	2.41192	1.49294	2.0813	-1.598744e+01	8.833012e+01	7.234268e+01
34200	2.97071	1.01674	0.0110189	0.695442	2.46917	0.915286	0.179351	0.196695	0.389277	0.695946	3.03631	0.572084	2.44142	-1.598744e+01	8.820729e+01	7.221985e+01
34290	3.02354	1.06354	0.012298	0.947232	2.1976	1.06454	0.190665	0.274574	0.463157	0.701497	2.7253	2.14811	2.57376	-1.598744e+01	8.213160e+01	6.614415e+01
34380	2.88005	0.978124	0.012392	0.966599	2.32395	1.03153	0.180653	0.159605	0.352677	0.585944	1.62482	3.42781	1.85923	-1.598744e+01	8.620688e+01	7.021944e+01
34470	2.8296	1.0377	0.0128923	0.528548	2.70758	0.995167	0.193062	0.0293384	0.329198	0.542541	1.81515	3.77393	2.02733	-1.598744e+01	8.817747e+01	7.219003e+01
34560	2.94965	0.967997	0.00950208	0.693455	2.35961	0.917366	0.17169	0.0880445	0.318	0.366719	2.11811	3.2438	2.19641	-1.598744e+01	8.956950e+01	7.358206e+01
34650	2.82852	1.09034	0.0163843	0.780344	2.61685	1.03811	0.204452	0.249097	0.478347	0.714329	2.6243	2.26176	2.48568	-1.598744e+01	8.496741e+01	6.897997e+01
34740	2.96083	0.99346	0.0100101	0.999009	2.34918	1.08886	0.243575	0.269701	0.536023	0.192082	2.88303	2.35263	2.60026	-1.598744e+01	8.502061e+01	6.903316e+01
34830	2.84487	1.01142	0.0119018	1.00404	1.62352	0.8372	0.338918	0.0933557	0.60516	0.514291	2.45418	0.448568	1.94476	-1.598744e+01	8.760309e+01	7.161565e+01
34920	2.87927	1.01006	0.0123556	0.567651	2.84863	0.982954	0.297656	0.104301	0.568823	0.967097	2.0609	1.70447	2.00384	-1.598744e+01	9.080565e+01	7.481821e+01
35010	2.99272	0.993937	0.0103615	0.694453	3.13962	1.11843	0.426817	0.121849	0.813069	0.98032	2.27395	1.43228	2.17101	-1.598744e+01	9.016360e+01	7.417616e+01
35100	2.79765	0.98665	0.0135829	0.868514	2.49145	1.00166	0.398475	0.299002	0.851283	0.461141	1.85469	3.2388	2.10376	-1.598744e+01	8.605801e+01	7.007057e+01
35190	2.86569	1.0411	0.0128869	1.18592	2.65706	1.25862	0.43403	0.0391318	0.761149	0.761811	1.62481	1.14373	1.45784	-1.598744e+01	8.791294e+01	7.192550e+01
35280	2.95715	1.01146	0.0108396	0.760928	2.92645	1.30203	0.349242	0.213702	0.735289	0.701556	1.18203	2.57406	1.33392	-1.598744e+01	8.785264e+01	7.186520e+01
35370	2.95405	1.02478	0.0110192	0.733211	2.79166	1.06325	0.344159	0.138469	0.616895	0.460484	1.08302	4.8568	1.73958	-1.598744e+01	8.841042e+01	7.242298e+01
35460	2.99309	1.05202	0.0112382	0.549734	2.87799	1.07366	0.457634	0.0777941	0.741909	0.563204	1.76971	2.70693	1.83692	-1.598744e+01	9.006287e+01	7.407543e+01
35550	2.97706	1.03124	0.0107479	0.698999	2.80138	1.11611	0.521996	0.145301	0.955682	0.763309	1.91721	1.3068	1.72218	-1.598744e+01	9.324258e+01	7.725514e+01
35640	2.81345	1.09146	0.0147125	0.798022	2.04489	0.97392	0.441213	0.0782062	0.787193	0.51202	2.10152	1.60263	1.68916	-1.598744e+01	8.878562e+01	7.279818e+01
35730	2.98724	0.96916	0.0100278	1.08167	2.59915	1.16985	0.443234	0.230913	0.892534	0.67682	1.69416	1.46657	1.67844	-1.598744e+01	8.984969e+01	7.386225e+01
35820	2.90184	1.07538	0.0132118	0.922992	2.91306	1.18159	0.407184	0.0237595	0.721077	0.584196	1.31079	2.55572	1.44225	-1.598744e+01	8.694023e+01	7.095279e+01
35910	2.92989	1.05042	0.012995	0.834022	2.85844	1.14978	0.459342	0.139267	0.826196	0.618767	1.49522	2.4268	1.65701	-1.598744e+01	9.243948e+01	7.645203e+01
36000	3.01985	0.973034	0.00921916	0.570536	2.7455	0.955887	0.435162	0.176087	0.852035	0.759383	2.17743	1.12689	1.81268	-1.598744e+01	9.057251e+01	7.458507e+01
